# Averaged Native data
# Protein CA rmsd=  0.000
#  N |   RMSD    Ave    Med   f<0.5  f<1.0 f<1.5
  82 |  9.229  5.473  2.423  0.2001 0.3945 0.4584
 164 |  2.759  1.877  0.995  0.2590 0.5408 0.6583
 246 |  1.845  1.298  0.790  0.2816 0.6140 0.7577
 328 |  1.487  1.084  0.753  0.2929 0.6513 0.8132
 410 |  1.325  0.993  0.736  0.2977 0.6689 0.8413
 493 |  1.252  0.950  0.727  0.3003 0.6785 0.8580
 575 |  1.188  0.915  0.722  0.3028 0.6854 0.8696
 657 |  1.166  0.903  0.721  0.3037 0.6884 0.8748
 739 |  1.156  0.897  0.719  0.3045 0.6900 0.8785
 821 |  1.146  0.892  0.718  0.3048 0.6909 0.8803
 903 |  1.137  0.887  0.717  0.3048 0.6925 0.8825
 986 |  1.137  0.887  0.717  0.3048 0.6925 0.8825
1068 |  1.135  0.886  0.717  0.3048 0.6925 0.8829
1150 |  1.135  0.886  0.717  0.3048 0.6925 0.8838
1232 |  1.133  0.885  0.717  0.3048 0.6934 0.8847
1314 |  1.133  0.885  0.717  0.3048 0.6934 0.8847
1396 |  1.133  0.885  0.717  0.3048 0.6934 0.8847
1479 |  1.131  0.884  0.717  0.3048 0.6934 0.8850
1561 |  1.131  0.884  0.717  0.3048 0.6934 0.8856
1643 |  1.131  0.884  0.717  0.3048 0.6934 0.8856
1725 |  1.131  0.884  0.717  0.3048 0.6934 0.8856
1807 |  1.131  0.884  0.717  0.3048 0.6934 0.8856
1890 |  1.131  0.884  0.717  0.3048 0.6934 0.8856
1972 |  1.130  0.883  0.717  0.3048 0.6939 0.8856
2054 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2136 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2218 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2300 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2383 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2465 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2547 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2629 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2711 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2793 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2876 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
2958 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3040 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3122 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3204 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3286 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3369 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3451 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3533 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3615 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3697 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3780 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3862 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
3944 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
4026 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
1117 |  1.129  0.882  0.717  0.3048 0.6945 0.8861
#
